6183
42213	土路	1
88085	土里	1
70335	土鸡	1
87990	土默特左旗	1
21712	圣	3
55578	圣三	1
55600	圣三一	1
57799	圣丹斯	1
91189	圣乔治	3
36496	圣亚	2
14695	圣人	3
77819	圣何赛	1
85445	圣佳	1
57781	圣保罗	6
55576	圣像	1
55531	圣光	1
39932	圣克鲁斯	1
45650	圣哥	1
33252	圣地	3
58630	圣地亚哥	3
63931	圣庙	1
51151	圣彼得	2
7248	圣彼得堡	5
81388	圣彼得大教堂	1
51136	圣彼得广场	2
48312	圣徒	1
69080	圣意	1
18809	圣战	8
45191	圣旨	8
81367	圣殿	1
32764	圣母	3
64649	圣汐	2
54709	圣洁	1
84765	圣火	1
88710	圣经	3
41875	圣罗兰	1
55563	圣者	1
74489	圣莱达	1
62459	圣血	1
54153	圣裁	2
65377	圣诞	3
68691	圣诞夜	1
20438	圣诞树	3
2973	圣诞老人	1
52115	圣诞节	6
79959	圣赫勒拿岛	1
59485	圣路易斯	2
89918	圣阳	1
82960	圣雄	1
68489	圣马	1
74401	圣马丁	1
55552	圣骨	1
62374	在下文	1
60722	在世	6
16611	在世界上	17
85854	在业	1
47576	在乎	9
47869	在京举行	2
30257	在京开幕	2
94763	在代	1
65301	在位	11
47119	在你看来	6
49693	在候	2
2440	在内	315
64266	在册	2
17316	在历史上	20
4675	在发言中	7
44890	在售	8
27570	在商言商	4
56998	在园	2
94906	在国	1
5476	在场	27
84325	在场者	1
25070	在城镇	26
14742	在外	50
85842	在天之灵	1
30304	在央	2
68309	在央企	1
27553	在央广谈	9
67889	在实践上	3
24765	在实践中	26
5197	在家	20
1414	在岸	25
12654	在座	22
3530	在建	36
94027	在建设中	1
18200	在思想上	11
6690	在意	13
58935	在我心中	2
24344	在我看来	41
69852	在所不惜	1
48659	在所难免	7
9731	在手	8
22437	在技术上	8
47211	在押	3
66854	在押犯	2
52311	在握	2
14469	在改革中	10
18221	在政治上	17
84449	在昌源	1
49550	在校	9
39898	在校学生	5
46833	在校生	9
45906	在案	8
11640	在此之前	44
46099	在此之后	4
17781	在此期间	34
59872	在治史	1
50069	在治霾	2
64015	在理	1
66435	在生活中	5
11090	在短期内	59
2047	在线	147
90982	在线提交	1
24749	在线教育	12
51289	在线视频	3
22745	在经济上	18
57267	在编	1
50204	在群众中	1
10194	在职	76
85364	在职人员	3
91940	在职干部	2
48968	在融	1
35479	在表面上	4
15014	在讲话中	22
28421	在读	7
19726	在野	4
17819	在野党	8
78245	在鹏润	1
42895	圩	2
82423	圭	1
85877	圭亚那	1
85830	圭多	1
56025	圭山	1
27939	地一看	1
93308	地丁	1
3981	地上	56
3004	地下	51
59717	地下党员	1
42886	地下室	8
76553	地下工程	1
13147	地下水	10
87637	地下水位	1
3005	地下通道	4
23404	地中海	4
18478	地为	27
24396	地主	6
70456	地主阶级	1
53356	地举	3
48792	地买	1
94713	地互	1
5965	地产	159
8922	地产商	20
39041	地产界	7
6880	地产股	7
49643	地令	1
24415	地以	7
76876	地们	1
7738	地价	26
19312	地会	7
493	地位	363
82419	地住	1
78751	地使	3
64999	地信局	1
77236	地倒	1
60578	地全	1
9048	地写	4
78949	地减	1
27757	地分	1
30974	地划	2
32474	地利	2
89925	地到	1
52924	地前	1
87659	地力	1
10190	地势	8
82447	地勘	1
44447	地勤	1
44482	地勤人员	1
66627	地化	2
1408	地区	751
23231	地区冲突	1
16933	地区性	7
53152	地卡力	1
39530	地厅级	4
27655	地去	16
1798	地去理	1
31669	地及	3
76862	地受	1
48583	地名	4
7016	地向	29
91083	地向求	1
86014	地和房	3
71164	地唱	1
277	地图	24
69812	地图板	1
55693	地地道道	1
8572	地址	31
93580	地均	1
22679	地坏	1
15839	地块	37
6621	地域	56
88352	地域性	3
38306	地基	2
70395	地壳	1
9878	地处	23
61513	地外	2
54031	地多	3
42340	地大减	2
75239	地太少	1
24878	地太过	1
82563	地头	2
93091	地头蛇	1
11358	地好	2
10074	地委	20
10184	地委书记	7
94209	地学	1
81307	地守护	1
74759	地对地	1
31431	地少	4
96209	地少增	1
24146	地层	1
16657	地市	9
25238	地市级	9
4086	地带	34
60664	地干	2
87740	地干成	1
4173	地平线	5
49047	地广人稀	1
65751	地底	1
77071	地建	2
9961	地开	3
11710	地形	7
60587	地往	3
42583	地得	1
62504	地得瑟	1
13729	地心引力	4
24804	地快	2
34490	地想	6
35185	地批	1
95481	地抖	1
64919	地拉	4
82267	地掉	1
76626	地提	2
57078	地握	1
90518	地摊	1
44114	地放	2
80970	地数	1
652	地方	1021
31901	地方党委	8
39827	地方军	1
7522	地方化	12
60062	地方官	5
54245	地方官吏	1
39185	地方性	22
7515	地方法院	32
70553	地方病	1
14512	地方税	18
61213	地方税务局	7
64654	地时	1
7581	地是	4
60793	地有易	1
60285	地权	2
27651	地来	6
5203	地板	3
22986	地标	15
16403	地步	24
11742	地段	11
31805	地毯	1
49894	地毯式	1
94847	地水	1
82512	地沟油	1
93827	地法天	1
56893	地温	1
64934	地游	1
141	地点	138
16136	地為	1
95351	地热	1
9479	地狱	8
74082	地率	1
65188	地王	2
9502	地球	39
23157	地球仪	1
77635	地球日	1
31774	地球物理	10
68444	地球表面	2
24321	地理	33
2711	地理位置	19
37566	地理信息	5
87234	地理分布	1
22682	地理学	4
29967	地理环境	7
21192	地理界线	1
16162	地產開	1
91871	地由中	1
62843	地痛	1
7760	地痞	1
10092	地皮	4
27478	地盖	3
32475	地盘	14
88116	地盾	1
11902	地看	11
65179	地睁大	1
70975	地瞥	1
73809	地矿	2
82449	地矿厅	1
3371	地矿局	2
76268	地矿部	2
79945	地砖	1
28016	地租	5
69873	地积	1
50083	地称	2
47276	地税	5
14483	地税局	2
66169	地立	1
41219	地站	4
92765	地端	1
46663	地管	3
52414	地籍	6
9115	地级	18
25019	地级市	20
80181	地纬	1
91610	地纷	1
46069	地绿	2
11541	地缘	43
48658	地缘关系	2
92896	地罚	1
71325	地聊	1
75850	地能	1
91680	地膜	1
87200	地膜覆盖	1
33607	地落	1
34866	地补	2
16937	地表	7
42909	地表水	6
27337	地被	28
31104	地西泮	1
25021	地要	10
32303	地诉	1
75860	地试	1
2616	地说	73
28372	地读	1
5229	地谈	3
70760	地貌	1
2432	地质	27
20295	地质勘探	4
7129	地质学	2
2362	地质学家	3
17277	地质局	4
16754	地质师	7
51819	地质灾害	7
3403	地质矿产	2
31782	地质矿产部	5
2297	地质系	2
2216	地质部	2
44009	地质队	1
31352	地赶	1
93582	地达	1
94558	地造	1
7059	地道	9
23088	地里	7
5112	地铁	57
10674	地铁口	3
5053	地铁站	11
87921	地铁线	1
74980	地长	1
38936	地问	4
94090	地降	1
13872	地陷	1
11916	地雷	2
38076	地雾	2
2000	地震	71
35949	地震局	4
68443	地震烈度	1
68450	地震震级	1
21313	地靠	1
2755	地面	61
36876	地面沉降	1
20653	地面站	2
72092	地面部队	1
47754	地骂	1
95492	地黄	1
87039	地鼠	1
23097	场	35
55595	场上	3
95561	场下	1
43825	场中	5
12923	场内	10
74719	场内外	1
5520	场合	38
15472	场地	18
83981	场地设施	1
57615	场地面积	1
69613	场场	1
46397	场址	1
12917	场外	17
3967	场子	5
80135	场平	1
4268	场所	80
6577	场景	59
65441	场次	1
56584	场租	1
86773	场论	1
62989	场边	1
44003	场长	1
7784	场面	17
46142	场馆	4
85421	均予	2
7743	均价	28
11643	均会	3
65603	均作	1
4892	均值	24
55332	均势	1
58245	均匀	5
65089	均告	1
53110	均持	1
51199	均排	1
94511	均是由	1
42284	均次	2
13052	均瑶	2
10945	均示	1
60207	均等	5
21321	均等化	31
49568	均系	4
23483	均线	5
81839	均经	1
12114	均衡	106
28190	均衡化	7
51903	均衡性	2
1499	均衡点	5
85906	均衡论	1
91352	均遭	1
62494	坊	2
7503	坊间	29
6249	坍塌	17
17523	坎	3
62119	坎儿	4
57213	坎坷	7
51680	坎城	1
66471	坎昆	1
64169	坎杜型	1
81571	坎特伯雷	1
79953	坎肩	1
59432	坎蒂尼	1
47027	坎贝尔	1
19651	坏	36
41792	坏东西	1
12398	坏主意	1
12183	坏事	20
65629	坏人	4
52140	坏名声	1
64027	坏处	2
53030	坏帐	1
70880	坏心眼	1
43612	坏掉	3
20001	坏消息	6
88532	坏疽	1
86683	坏良心	1
88937	坏话	2
12326	坏账	24
52421	坏过	1
68990	坏透	1
2494	坐	64
61383	坐上	2
57468	坐上去	2
1891	坐下	10
38675	坐不住	3
83031	坐井观天	1
38658	坐享	2
40204	坐享其成	3
59621	坐冷板凳	2
62457	坐到	1
31280	坐卧不安	1
75263	坐商	1
7766	坐在	61
18534	坐地	2
26413	坐大	2
81758	坐天下	1
73456	坐实	2
37891	坐少	1
45078	坐席	1
67301	坐怀不乱	1
95236	坐惯	1
2147	坐拥	10
58187	坐拥书城	1
3750	坐收	4
1634	坐标	6
74936	坐标轴	1
57473	坐溜索	1
24915	坐满	4
57469	坐火车	5
47788	坐牢	6
43533	坐电梯	1
50316	坐禅	1
91423	坐稳	1
76775	坐立	1
48284	坐等	1
89751	坐者	1
55322	坐而论道	36
54489	坐船去	1
13183	坐落	12
48045	坐落于	4
19682	坐视	8
55423	坐视不救	1
30622	坐视不理	1
53074	坐视不管	2
83209	坐诊	1
42692	坐车	4
93927	坐车到	1
60023	坐轿	1
81660	坐轿子	1
7852	坐过	1
30530	坐镇	3
84083	坐飞机	2
42263	坐骨神经	1
13861	坑	4
63556	坑人	1
72426	坑农	1
37944	坑口	2
34219	坑坑洼洼	1
60417	坑塘	1
28660	坑害	3
77090	坑洼	1
38454	坑班	3
54536	坑蒙拐骗	2
78679	坑里	1
15812	块	41
74909	块儿	1
46306	块块	2
13593	块钱	17
77694	坚	3
56335	坚不可摧	1
11189	坚信	22
76696	坚信不疑	1
40122	坚冰	4
53027	坚决执行	3
18220	坚决拥护	7
33601	坚决贯彻	14
78745	坚则	2
19361	坚固	8
49646	坚如磐石	2
5057	坚守	42
5225	坚守岗位	1
2845	坚定	103
15059	坚定不移	70
45782	坚定信心	6
33600	坚定信念	1
46422	坚定性	3
12313	坚实	35
30379	坚实基础	12
37935	坚将省	1
3859	坚强	48
30595	坚强意志	2
69682	坚强有力	2
83476	坚忍不拔	1
25243	坚持下去	5
27006	坚持不懈	24
37624	坚持到底	1
30045	坚持原则	3
64025	坚持己见	3
39856	坚持真理	2
9581	坚挺	13
42481	坚果	2
40052	坚毅	3
48434	坚硬	4
11083	坚称	21
85307	坚贞	1
77226	坚辞	1
82026	坚韧	6
34347	坛	4
58234	坛坛罐罐	2
9905	坝	6
67334	坝上	1
44186	坝区	1
58900	坝头	1
65768	坝长	1
14990	坟	2
30276	坟墓	6
34613	坟头	3
7901	坠	2
29315	坠入	5
52910	坠向	1
33656	坠机	7
5473	坠楼	4
186	坠毁	27
41179	坠江	1
44253	坠海	2
45143	坠海后	1
2682	坠落	9
33658	坠落在	4
64349	坠谷	1
36358	坡	4
77803	坡地	2
44164	坡岸	1
37484	坡州	2
91715	坡脚	1
53568	坡路	1
18340	坤	6
47060	坦	1
57396	坦克	3
62416	坦克车	2
14566	坦承	18
56418	坦普尔	1
49461	坦桑尼亚	4
19192	坦然	8
2111	坦率	15
28255	坦率地	7
50929	坦率直言	1
19040	坦白	10
70213	坦白说	2
75453	坦皮	1
83880	坦称	1
18999	坦荡	1
2624	坦言	50
16585	坦诚	11
84714	坦达	2
45427	坦途	2
25246	坦陈	22
82499	坨	1
43068	坪	6
46732	垂	1
78435	垂垂老矣	1
36735	垂头丧气	1
93165	垂帘	1
58208	垂感	1
69214	垂暮	1
22224	垂柱	1
43639	垂死	2
92034	垂注	1
91509	垂泪	1
88919	垂涎	1
34422	垂涎欲滴	1
9321	垂直	35
41137	垂范	2
34533	垂询	2
29463	垂青	1
15509	垃圾	45
44670	垃圾场	1
28215	垃圾堆	3
28218	垃圾处理	10
8361	垃圾桶	6
8415	垃圾焚烧	8
75842	垃圾股	1
93857	垄	1
5527	垄断	188
50573	垄断利润	5
71948	垄断市场	4
36313	垄断性	13
41462	垄断权	2
51801	垄断案	2
75573	垄断者	5
17496	垄断行业	29
52116	垄断资本	1
94023	垅	1
122	型	181
56366	型业务	1
75088	型医	1
108	型号	12
25790	型基金	7
48534	型态	1
72775	型材	2
38013	型煤	1
78557	型车	3
6111	型飞机	5
31320	垒	5
46731	垒成	1
95386	垒球	1
46402	垡	2
65041	垦利	1
30632	垦区	4
11893	垫	7
6671	垫付	15
20780	垫子	2
44721	垫底	5
56171	垫款	4
35784	垫脚石	2
20717	垫资	11
58507	垮	5
30558	垮下来	2
17748	垮台	10
67344	垮塌	3
35243	垮掉	3
23118	埃	9
59183	埃克	1
17131	埃克森	6
7055	埃及	28
45821	埃及内政部	1
67782	埃及政府	1
3348	埃坦戈	1
56721	埃塔	1
49768	埃塞俄比亚	1
95132	埃尔家	1
88015	埃尔芬	1
17190	埃尼	2
37258	埃德	1
61386	埃德加	2
83606	埃德温	1
44514	埃德蒙	4
83036	埃文	1
30542	埃文斯	1
61816	埃斯特拉达	1
70398	埃森	1
6515	埃森哲	24
87141	埃玛	1
95422	埃申	1
59470	埃菲尔铁塔	1
45960	埃蒂	1
59187	埃里	2
25111	埃里克	6
69807	埃隆	1
6251	埋	24
11666	埋下	7
48532	埋下种	1
64199	埋于	2
6260	埋人	1
50093	埋伏	1
15673	埋住	1
30967	埋入	3
78644	埋到	1
27220	埋单	15
46773	埋压	1
52475	埋头	3
75775	埋尸	1
34234	埋怨	5
19005	埋没	2
11998	埋葬	6
17103	埋藏	1
90837	埋起来	1
59878	埋首	2
5350	城	87
73512	城东	3
10037	城中	12
73098	城中区	1
81608	城中城	1
34739	城中心	5
8890	城中村	33
94556	城为	1
9984	城乡	152
12733	城乡之间	13
39861	城乡人民	1
13246	城乡居民	59
92080	城乡差别	1
62155	城乡差异	3
3871	城乡建设	24
32596	城乡规划	8
65869	城于	1
36477	城会	1
67478	城做	2
65224	城六区	2
15869	城关	2
34117	城关镇	2
84432	城内	1
20683	城北	6
6972	城区	61
53636	城南	1
63394	城南区	2
66868	城厢镇	1
66628	城去	1
68820	城及	1
20231	城商行	12
6410	城堡	6
54185	城墙	4
73132	城外	2
64205	城子	1
72983	城宝龙	1
60757	城居保	7
5301	城市	740
11126	城市交通	4
20215	城市信用社	4
64336	城市公交	2
47487	城市公园	1
22991	城市分类	1
9854	城市化	80
66944	城市地标	1
23314	城市居民	19
36169	城市布局	1
22795	城市形象	2
85401	城市户口	1
42169	城市排水	3
85913	城市改建	1
94285	城市更新	1
37574	城市核心	2
86420	城市污染	1
42217	城市污水	9
50932	城市用地	7
62840	城市管理者	3
17454	城市群	31
8117	城市规划	28
83842	城市轨道	3
11109	城市道路	4
69656	城府	1
27074	城建	8
67907	城建局	2
15759	城御景	3
67850	城所建	1
30817	城投	7
64651	城改	2
91243	城新	1
66622	城是	1
43692	城有	1
81578	城根	1
79482	城楼	1
74412	城现	1
49647	城称	1
86109	城站	1
8696	城管	18
9549	城管局	3
83841	城线	1
75086	城职	1
75078	城职保	1
68827	城西	2
79484	城规字	1
10807	城轨	4
4068	城边	1
62309	城邦	2
39572	城郊	7
89411	城郭	1
33196	城里	37
49986	城里人	11
15523	城铁	3
3875	城镇	178
12440	城镇人口	24
7746	城镇化	179
16979	城镇化率	22
13270	城镇居民	68
94985	城镇群	1
43828	城镇职工	21
76249	城门	3
61445	城阳区	1
14630	城际	12
72064	城陵矶	1
12634	城首	1
37295	域	3
2415	域名	10
9766	域外	4
73839	埠	2
83370	培	1
43511	培中	1
58880	培元	2
606	培养	114
36200	培养人才	1
30318	培养目标	1
89437	培华	1
86372	培恕	1
65914	培根	2
36278	培植	5
44375	培植亲信	1
89434	培程	1
12774	培育	99
1237	培育出	2
4980	培训	124
44581	培训中心	7
47707	培训基地	3
94301	培训教材	1
33070	培训班	34
44604	培训费	9
24727	培训资料	1
44851	培训部	3
87001	培顺	1
51775	基	7
30803	基业	4
82424	基佐	1
12141	基准	33
51373	基准价	1
610	基准利率	39
17234	基准日	7
50870	基努	2
78529	基和普	1
12643	基因	37
31047	基因突变	3
80016	基因组	2
4252	基地	112
64766	基坑	1
55329	基尔	1
59304	基尔库克	1
95090	基尼	1
37386	基尼系数	15
5224	基层	156
91299	基层人员	1
26066	基层医院	7
5155	基层单位	6
77418	基层工作	2
45411	基层干部	5
72356	基层建设	2
14319	基层政权	4
28064	基层组织	10
50311	基希	1
6017	基建	58
89109	基建处	1
41400	基建工程	5
12447	基建投资	9
2683	基德	1
83675	基德曼	1
61407	基思	1
59243	基恩	2
12164	基数	65
86061	基斯	1
86466	基普	1
92264	基有	1
46653	基期	3
9127	基本一致	14
55199	基本保障	6
15795	基本农田	9
25351	基本准则	9
44213	基本前提	2
28327	基本功	2
48780	基本功能	6
75058	基本原理	2
38181	基本国情	15
19928	基本国策	20
64473	基本工资	4
82922	基本常识	1
15408	基本建设	7
24366	基本思路	8
39746	基本技能	4
43359	基本方针	6
19903	基本权利	12
24236	基本概念	5
42697	基本模式	2
8427	基本法	17
83420	基本点	1
57428	基本特征	5
46381	基本相同	4
37128	基本矛盾	1
34955	基本系	1
21371	基本素质	1
76599	基本纲领	3
11920	基本要素	7
60490	基本规律	3
76589	基本路线	4
11003	基本面	62
53604	基村	1
86062	基比	1
73183	基民	1
46475	基民盟	1
16085	基点	38
62501	基督	1
37119	基督徒	3
37122	基督教	5
46499	基督教民主联盟	1
46476	基督教社会联盟	1
20073	基石	32
932	基础	755
16621	基础产业	13
88683	基础医学	1
94217	基础学科	1
12885	基础性	71
49554	基础教育	14
26320	基础架构	4
24229	基础理论	4
91445	基础知识	1
53169	基础薄弱	2
51777	基础行业	1
5330	基础设施	247
52199	基础课	1
16325	基礎	1
46486	基社盟	1
25366	基称	2
31626	基站	8
46613	基线	3
57133	基药	1
11921	基调	33
10364	基辅	65
20985	基辛格	5
533	基金	512
14070	基金业	23
15352	基金会	61
14069	基金净值	4
53373	基金委	1
20273	基金法	8
77186	基金组织	3
45148	基金部	3
52966	基金项目	5
86932	基隆市	1
47203	基隆港	1
45959	堀越	1
10443	堂	4
34195	堂上	2
3405	堂兄	12
3671	堂兄弟	1
35121	堂吉诃德	3
52608	堂堂	1
58941	堂堂正正	2
80524	堂子	1
34154	堂客	1
56935	堂屋	5
9897	堂弟	1
12076	堂皇	2
75872	堂而皇之	3
51581	堃	2
20510	堆	11
56329	堆主	1
84541	堆低	1
62686	堆到	1
84929	堆场	1
73000	堆存	2
30964	堆放	6
36596	堆满	4
12332	堆砌	3
30934	堆积	14
44376	堆积如山	3
42233	堆肥	2
43040	堆起	2
70307	堆进	1
69345	堆里	1
85341	堕	1
65969	堕入	1
37111	堕胎	6
32107	堕落	12
93861	堕过	1
5040	堡垒	9
79699	堡垒作用	2
8503	堡市	1
19398	堤岸	1
74601	堤路	1
40068	堪	5
23246	堪培拉	1
43613	堪察加	1
14062	堪忧	17
39688	堪比	7
33198	堪比受	1
17671	堪称	32
68165	堪萨斯	1
63030	堪萨斯城	1
82666	堪萨斯州	1
87230	堰塘	1
44766	堰塞湖	5
47637	報	1
47626	報道	1
10488	堵	25
29755	堵不如疏	2
10484	堵乌	2
9377	堵住	13
23018	堵塞	9
78728	堵墙	2
82867	堵得	1
37670	堵截	4
24660	堵死	4
82331	堵漏	1
87900	堵点	1
58407	堵生	1
8402	堵路	1
64953	堵车	4
90609	堵门	1
40135	塌	2
76956	塌下来	1
64761	塌方	3
3843	塌陷	13
53915	塑业	1
85083	塑像	1
72142	塑化剂	2
28219	塑料	9
72942	塑料五金	2
85708	塑料制品	1
83920	塑料厂	1
61655	塑料桶	4
46726	塑料瓶	3
75225	塑料薄膜	3
33646	塑料袋	3
61236	塑胶	3
6857	塑胶制品	3
58474	塑腰	1
9955	塑造	34
38545	塑造出	3
55581	塑造成	2
13164	塔	14
82874	塔严	1
33213	塔中	1
96312	塔乡	1
78681	塔什	1
88920	塔以	1
87438	塔伊	2
82168	塔依尔	1
53545	塔克	2
37243	塔利	1
28407	塔古	1
103	塔台	6
70447	塔吊	1
86411	塔图	1
26224	塔城	1
83789	塔基	1
66108	塔塔	1
52043	塔夫	1
88861	塔尔	2
54049	塔尔寺	1
77151	塔尖	1
60951	塔山	4
86407	塔形	1
56355	塔拉尔	1
63395	塔斯	1
89989	塔斯社	1
79036	塔本	1
52566	塔林	1
64650	塔楼	6
37476	塔瓦	3
83794	塔身	1
86284	塔里	2
30631	塔里木	6
70989	塔集雨人	1
301	塘	4
56866	塘乡	1
53612	塘吉龙村	1
15499	塘村	8
25725	塞	8
80923	塞之兵	1
39754	塞克	2
73390	塞入	2
49477	塞内加尔	1
67063	塞努西	1
79629	塞北	1
59947	塞外	1
52373	塞夫	4
23590	塞尔维亚	4
66118	塞尔维亚共和国	1
37073	塞尔维亚族	2
70100	塞尔达	1
88495	塞恩	1
82455	塞拉	2
49487	塞拉利昂	3
40325	塞斯	1
37081	塞族	1
12106	塞浦路斯	9
70926	塞满	3
60882	塞特	2
6808	塞班	4
55850	塞班岛	2
4244	塞瓦斯托波尔	28
62660	塞着	1
54016	塞纳河	2
70543	塞缪尔	1
81635	塞艾普	1
95201	塞莱斯特	1
61428	塞西	3
45152	塞责	1
33352	塞进	5
80458	塞防	2
25113	塞顿	1
10115	填	14
70951	填上	2
86166	填低	1
45529	填充	5
85128	填充物	1
1727	填写	14
76445	填区	1
63824	填埋	1
30224	填平	2
20274	填报	14
53059	填海	3
9876	填湖	1
95567	填满	1
10164	填空	2
11380	填补	33
43362	填补空白	1
72752	填补空缺	3
22902	填表	1
40991	填谷	1
28628	填食	1
78554	填饱	1
48558	塬	1
22925	塱	1
41058	境	13
2470	境内	155
6944	境内外	29
46378	境况	5
12435	境地	17
3327	境外	155
90775	境态	1
24494	境界	7
9819	境遇	11
33861	墓	6
91080	墓亭	1
55592	墓前	1
33647	墓园	5
14986	墓地	9
91128	墓志铭	1
64977	墓碑	4
59592	墓穴	2
86894	墓葬	1
47645	増	1
41427	墙	8
9844	墙上	24
44260	墙为	1
13188	墙壁	10
89870	墙头草	1
86119	墙洞	1
95700	墙砖	1
79946	墙纸	1
70220	墙薄	1
82645	墙角	1
94584	墙边	1
44157	墙面	2
2091	增	49
95116	增了	1
66993	增亏	2
9287	增产	18
94282	增人	1
68752	增仓	1
52954	增价	2
67585	增供	1
5727	增信	11
14501	增值	110
8723	增值率	8
3242	增值税	66
47269	增值额	4
33143	增兵	2
9138	增减	22
49462	增列	1
94501	增创	1
23431	增利	17
379	增加	959
32335	增加一倍	4
4951	增加值	30
46496	增加出口	4
55467	增加收入	3
44744	增加额	3
33717	增势	3
93746	增印	1
49454	增压	1
95249	增厚	1
17932	增发	41
14384	增后	2
94283	增地	1
41076	增城	3
48939	增城市	2
9317	增多	73
7711	增大	53
66544	增容	1
92365	增将	1
7401	增幅	100
63495	增建	2
44531	增开	3
16179	增強	1
706	增强	318
41971	增强体质	1
51083	增强活力	3
92366	增才	1
51165	增招	1
11565	增持	33
94520	增损	1
26013	增援	4
13228	增收	27
58964	增收节支	1
13327	增效	25
74979	增效益	3
47439	增新	13
71023	增是	2
49229	增智	1
9093	增有	3
12765	增材	1
59279	增梦圆	1
51496	增殖	3
75190	增汇	1
25372	增派	3
15652	增添	19
86240	增温	1
87034	增玉	1
29185	增的	1
66990	增盈	1
82642	增益	2
77327	增禄	1
77321	增禄案	1
35655	增税	7
87179	增粮	1
46210	增级	1
51380	增置	1
91329	增聘	1
87892	增胜	1
10251	增至	52
26389	增补	15
65472	增订	2
10819	增设	27
17287	增资	58
73248	增近	1
12231	增进	35
91112	增进感情	1
32881	增选	6
1346	增速	287
11415	增配	1
6622	增量	74
16165	增長	1
386	增长	1080
24777	增长势头	17
17564	增长幅度	12
12791	增长期	7
30587	增长极	7
7217	增长点	25
5910	增长率	119
1537	增长速度	107
83573	增长量	1
74926	增面	1
70229	增额	2
55478	增高	3
23474	墨	8
57287	墨子	1
83608	墨守	1
47729	墨守成规	2
91161	墨宝	1
57294	墨家	1
33037	墨尔本	5
17078	墨尔本大学	1
75593	墨格鲁	5
82415	墨索里尼	1
94848	墨累河	1
89013	墨绿色	1
27192	墨虎	1
10618	墨西哥	38
83371	墨西哥合众国	1
75549	墨西哥城	1
23340	墨西哥湾	3
83633	墨西拿	1
77267	墨迹未干	1
95955	墨镜	1
2355	壁	1
12860	壁垒	40
63601	壁垒分明	1
51076	壁垒森严	1
48282	壁挂	2
48278	壁挂式	3
27280	壁画	1
36329	壁纸	2
36788	壑	2
32350	壕	1
54755	士	2
54290	士人	3
19681	士兵	34
62152	士大夫	4
83758	士官	1
43976	士林	1
80971	士民	1
5049	士气	5
70417	士绅	3
91143	壬寅	1
45225	壬录	1
96064	壮	1
33941	壮丁	1
87820	壮丽	1
12054	壮举	5
88793	壮劳力	1
17623	壮士断腕	18
12711	壮大	30
94667	壮实	1
61557	壮年	3
62864	壮志	1
29575	壮志未酬	2
24302	壮族	9
41613	壮烈	1
61864	壮烈牺牲	2
38626	壮着	1
96001	壮胆	1
71121	壮苗	1
35332	壮观	8
87276	壮阔	1
8740	声	28
24731	声中	2
95811	声动	1
14670	声势	9
60044	声势显赫	1
42322	声势浩大	7
23352	声名	4
36527	声名狼藉	7
10917	声名远播	2
32094	声名鹊起	4
38645	声响	2
64889	声嘶力竭	1
21043	声声	1
62397	声学	1
34809	声张	2
24734	声援	10
2785	声明	172
49416	声望	6
26340	声波	3
47048	声泪俱下	2
14661	声浪	8
2726	声称	55
23630	声纳	2
69487	声色俱厉	1
9051	声誉	53
30385	声讨	5
89579	声讯台	1
30161	声调	3
83697	声辩	1
55706	声震	1
1107	声音	137
94681	声音洪亮	1
5852	売	2
3345	壳	7
62448	壳体	1
17109	壳牌	9
73093	壶	2
15380	壹	15
36459	壹人	1
61201	壹亿元	2
72943	壹年	1
36452	壹本	1
36447	壹本于	1
73606	壹桥	1
201	处	263
76277	处世	1
59859	处世之道	1
68312	处之泰然	1
4381	处于	418
19382	处于下风	2
46851	处仅	1
18445	处以	15
84973	处任	1
40289	处会	1
17801	处决	6
16633	处分	74
93617	处分权	1
73042	处原	1
79722	处变不惊	1
92177	处含	1
92775	处因	1
2596	处境	31
72484	处处设防	1
21800	处处长	51
54784	处女	1
54010	处女作	4
62999	处女地	1
7464	处室	6
60153	处心积虑	5
25662	处所	2
90607	处拟	1
4856	处方	9
4108	处方药	10
84457	处时	1
83250	处有	3
21639	处死	4
84320	处死刑	1
52263	处治	2
94919	处溜	1
87077	处班	1
28774	处理不当	4
42193	处理厂	14
63989	处理器	3
56610	处理完毕	4
28805	处理意见	5
71330	处理机	1
67340	处理率	3
15264	处理程序	9
15705	处理结果	12
28850	处理费	2
60595	处理过程	2
86675	处破	1
89155	处程	1
73365	处突	2
22806	处级	23
1971	处罚	117
53348	处罚权	1
78374	处罚法	2
4613	处罚金	9
1180	处置	186
14323	处置权	3
55176	处行	1
95912	处警	1
48204	处购	2
4008	处长	66
87474	处龄	1
80932	备	5
29005	备付	9
44203	备份	2
4159	备受	96
18367	备受瞩目	6
44226	备品	1
55688	备好	1
60082	备忘	2
10788	备忘录	32
54892	备感	1
4510	备战	9
76881	备有	1
11959	备查	4
18450	备案	90
39186	备案制	12
90883	备案号	1
15254	备用	8
64008	备用金	1
54656	备礼	1
92929	备罚	1
81697	备置	1
43849	备考	4
19246	备而不用	1
35075	备要	1
28518	备课	1
58323	备货	1
96144	备足	1
17519	备选	7
51046	备降	2
39051	复	5
77114	复习	1
51763	复产	2
71759	复仇	2
22211	复任	2
53561	复位	1
80882	复做	1
24640	复兴	60
33874	复兴社	1
89909	复兴者	1
56828	复兴路	3
19964	复决	2
17782	复出	7
31555	复函	5
73561	复利	2
12927	复制	53
90400	复制件	1
88673	复制出	1
10101	复制到	11
